,bin1_rep1,bin2_rep1,bin3_rep1,bin4_rep1,bin5_rep1,bin6_rep1,bin1_rep2,bin2_rep2,bin3_rep2,bin4_rep2,bin5_rep2,bin6_rep2
hst2_hat1,248.0,185.0,291.0,126.0,121.0,33.0,209.0,58.0,97.0,67.0,53.0,54.0
nut2_ada2,247.0,360.0,481.0,346.0,306.0,79.0,223.0,233.0,335.0,282.0,403.0,110.0
hos2_mig1,247.0,399.0,562.0,371.0,436.0,144.0,486.0,592.0,788.0,906.0,1118.0,1895.0
ies5_lge1,246.0,76.0,241.0,263.0,152.0,34.0,93.0,246.0,505.0,386.0,434.0,158.0
bre2_cac2,245.0,157.0,184.0,162.0,129.0,62.0,615.0,436.0,850.0,827.0,810.0,128.0
med7_cdc36,244.0,573.0,653.0,387.0,522.0,55.0,77.0,44.0,78.0,60.0,70.0,102.0
swc5_btt1,243.0,276.0,375.0,141.0,240.0,82.0,940.0,569.0,751.0,685.0,544.0,92.0
rtt102_pyk1,243.0,224.0,245.0,221.0,196.0,126.0,1366.0,812.0,1176.0,1280.0,1355.0,174.0
hos2_sfh1,243.0,244.0,502.0,435.0,604.0,458.0,99.0,112.0,170.0,275.0,392.0,127.0
sus1_ies5,242.0,109.0,224.0,170.0,179.0,67.0,1038.0,453.0,414.0,491.0,304.0,2395.0
med7_nut2,240.0,257.0,426.0,290.0,570.0,185.0,398.0,540.0,642.0,513.0,823.0,250.0
vp16_spp1,239.0,315.0,389.0,216.0,201.0,78.0,283.0,216.0,244.0,322.0,388.0,90.0
pyk1_hat1,239.0,283.0,363.0,411.0,338.0,118.0,335.0,249.0,786.0,556.0,782.0,1389.0
gcn5_sfh1,239.0,263.0,606.0,521.0,686.0,120.0,32.0,39.0,39.0,27.0,57.0,50.0
ldb7_med4,238.0,302.0,520.0,854.0,772.0,753.0,166.0,146.0,203.0,182.0,239.0,186.0
nut2_swc5,237.0,355.0,427.0,250.0,331.0,80.0,397.0,368.0,363.0,356.0,677.0,126.0
eaf5_eaf3,237.0,377.0,369.0,262.0,189.0,71.0,328.0,586.0,379.0,314.0,382.0,128.0
ies5_srb7,237.0,433.0,639.0,705.0,680.0,194.0,964.0,950.0,2452.0,2291.0,2926.0,333.0
hos1_snf11,235.0,281.0,577.0,285.0,262.0,206.0,308.0,253.0,473.0,362.0,338.0,301.0
lge1_ies5,235.0,288.0,302.0,157.0,144.0,28.0,25.0,19.0,30.0,31.0,24.0,42.0
esa1_eaf3,233.0,249.0,438.0,375.0,261.0,76.0,323.0,310.0,463.0,320.0,538.0,135.0
med7_swc5,233.0,329.0,430.0,540.0,459.0,79.0,100.0,108.0,166.0,170.0,215.0,133.0
ldb7_hmt2,232.0,239.0,371.0,258.0,186.0,144.0,142.0,454.0,559.0,719.0,1167.0,193.0
vp16_nhp10,232.0,367.0,196.0,230.0,183.0,84.0,510.0,506.0,756.0,669.0,529.0,131.0
gapdh_rtt102,232.0,168.0,221.0,209.0,262.0,264.0,488.0,471.0,731.0,393.0,674.0,324.0
pyk2_vp16,231.0,249.0,330.0,314.0,372.0,96.0,110.0,125.0,197.0,290.0,304.0,116.0
rtt102_nhp10,231.0,148.0,265.0,163.0,260.0,143.0,3021.0,1312.0,2352.0,883.0,834.0,230.0
bre2_rtt102,230.0,425.0,691.0,449.0,402.0,148.0,96.0,152.0,239.0,176.0,273.0,90.0
vps71_med4,228.0,371.0,471.0,308.0,372.0,91.0,450.0,268.0,447.0,440.0,503.0,143.0
empty_pyk1,228.0,322.0,357.0,203.0,227.0,580.0,414.0,371.0,377.0,365.0,881.0,1319.0
esa1_cdc36,227.0,209.0,296.0,200.0,313.0,151.0,602.0,516.0,687.0,539.0,740.0,238.0
nhp6a_vp16,225.0,190.0,204.0,197.0,222.0,122.0,1014.0,618.0,620.0,463.0,495.0,215.0
sus1_DAM,221.0,129.0,226.0,210.0,245.0,255.0,289.0,197.0,140.0,198.0,323.0,95.0
bre2_hmt2,221.0,399.0,453.0,375.0,301.0,72.0,510.0,421.0,502.0,469.0,726.0,160.0
med7_hat1,221.0,386.0,504.0,417.0,401.0,317.0,269.0,279.0,443.0,456.0,855.0,849.0
cac2_nhp6a,220.0,346.0,413.0,191.0,244.0,30.0,57.0,58.0,59.0,70.0,95.0,70.0
hos2_ies5,220.0,182.0,234.0,189.0,186.0,208.0,393.0,276.0,502.0,357.0,457.0,316.0
nhp6a_ies5,220.0,219.0,165.0,99.0,146.0,112.0,880.0,544.0,471.0,264.0,337.0,157.0
esa1_hat2,219.0,365.0,426.0,295.0,302.0,116.0,282.0,311.0,377.0,323.0,333.0,141.0
nhp6a_hat1,218.0,152.0,192.0,136.0,136.0,78.0,743.0,490.0,511.0,259.0,300.0,224.0
ada2_rtt102,218.0,334.0,413.0,152.0,124.0,64.0,38.0,34.0,51.0,66.0,78.0,57.0
ada2_DAM,217.0,347.0,524.0,227.0,271.0,142.0,306.0,341.0,546.0,495.0,696.0,1138.0
cac2_eaf3,215.0,499.0,497.0,331.0,383.0,101.0,519.0,490.0,651.0,462.0,612.0,149.0
nhp10_htl1,215.0,324.0,416.0,318.0,726.0,109.0,302.0,284.0,267.0,472.0,1151.0,155.0
snf11_esa1,214.0,280.0,220.0,145.0,100.0,78.0,681.0,604.0,700.0,555.0,356.0,94.0
vp16_esa1,214.0,530.0,356.0,280.0,230.0,61.0,168.0,208.0,174.0,118.0,178.0,84.0
dpd4_btt1,214.0,233.0,312.0,474.0,286.0,160.0,3648.0,1941.0,2843.0,2964.0,2834.0,316.0
rtt102_bre2,214.0,220.0,325.0,342.0,397.0,125.0,863.0,607.0,1175.0,1187.0,697.0,206.0
eaf5_nhp6a,213.0,302.0,285.0,171.0,240.0,74.0,103.0,71.0,83.0,74.0,50.0,60.0
htl1_eaf3,213.0,381.0,387.0,307.0,276.0,64.0,313.0,254.0,511.0,359.0,478.0,181.0
swc5_pyk1,212.0,298.0,370.0,210.0,301.0,92.0,244.0,323.0,303.0,357.0,310.0,131.0
srb7_swd3,212.0,322.0,472.0,279.0,350.0,41.0,137.0,61.0,146.0,107.0,219.0,65.0
arp9_gapdh,211.0,216.0,270.0,178.0,190.0,609.0,14.0,9.0,17.0,16.0,29.0,26.0
hst2_swc5,211.0,158.0,204.0,141.0,161.0,112.0,250.0,222.0,261.0,210.0,190.0,186.0
mig1_med4,209.0,279.0,450.0,285.0,477.0,197.0,354.0,356.0,526.0,508.0,1156.0,280.0
cac2_arp9,209.0,298.0,390.0,282.0,450.0,40.0,54.0,37.0,62.0,49.0,50.0,61.0
hat2_empty,208.0,235.0,244.0,112.0,158.0,15.0,18.0,10.0,23.0,20.0,26.0,28.0
hmt2_htl1,208.0,313.0,306.0,325.0,226.0,32.0,72.0,40.0,71.0,112.0,106.0,56.0
ada2_htl1,208.0,312.0,274.0,170.0,142.0,88.0,64.0,71.0,82.0,146.0,195.0,559.0
sir2_tdh3,207.0,136.0,165.0,199.0,225.0,79.0,90.0,56.0,91.0,79.0,84.0,118.0
spp1_mig1,205.0,255.0,380.0,266.0,277.0,80.0,131.0,84.0,174.0,211.0,141.0,131.0
eaf5_spp1,205.0,133.0,206.0,107.0,97.0,19.0,20.0,13.0,25.0,22.0,30.0,23.0
ldb7_hat2,205.0,383.0,514.0,664.0,544.0,1294.0,511.0,413.0,516.0,635.0,768.0,172.0
med7_ada2,203.0,384.0,584.0,349.0,417.0,94.0,353.0,371.0,314.0,335.0,312.0,151.0
ldb7_lge1,203.0,214.0,315.0,369.0,329.0,527.0,127.0,64.0,107.0,93.0,122.0,148.0
spp1_med4,203.0,301.0,330.0,205.0,301.0,54.0,333.0,405.0,419.0,549.0,514.0,113.0
nhp6a_nhp6a,203.0,113.0,125.0,118.0,116.0,71.0,319.0,213.0,233.0,139.0,182.0,134.0
hhf2_gapdh,202.0,295.0,197.0,172.0,159.0,43.0,388.0,204.0,356.0,172.0,241.0,82.0
bre2_ies5,201.0,156.0,183.0,120.0,140.0,83.0,322.0,141.0,199.0,226.0,148.0,129.0
htl1_arp9,200.0,160.0,223.0,169.0,249.0,52.0,121.0,196.0,329.0,224.0,410.0,86.0
sir2_swd3,200.0,118.0,224.0,158.0,111.0,11.0,22.0,14.0,16.0,20.0,29.0,25.0
spp1_hmt2,200.0,269.0,472.0,333.0,466.0,68.0,330.0,152.0,367.0,207.0,350.0,102.0
sus1_gapdh,199.0,225.0,242.0,131.0,130.0,103.0,666.0,702.0,632.0,605.0,655.0,152.0
esa1_tdh3,199.0,201.0,263.0,159.0,159.0,44.0,110.0,62.0,137.0,105.0,84.0,47.0
eaf5_hat1,198.0,191.0,292.0,172.0,194.0,79.0,220.0,189.0,280.0,315.0,296.0,1095.0
gapdh_btt1,198.0,262.0,287.0,216.0,222.0,70.0,290.0,429.0,636.0,526.0,438.0,96.0
pyk2_med4,198.0,206.0,374.0,355.0,412.0,65.0,148.0,84.0,100.0,119.0,229.0,113.0
hos2_med4,197.0,237.0,246.0,211.0,212.0,131.0,719.0,723.0,1096.0,767.0,968.0,1611.0
sus1_cdc36,195.0,168.0,205.0,133.0,171.0,156.0,627.0,628.0,967.0,856.0,1053.0,224.0
eaf5_mig1,195.0,286.0,363.0,249.0,338.0,725.0,936.0,597.0,1031.0,679.0,968.0,219.0
nhp10_hat2,193.0,168.0,301.0,401.0,434.0,130.0,261.0,273.0,1017.0,1124.0,1152.0,869.0
pyk1_ada2,193.0,52.0,215.0,214.0,187.0,53.0,52.0,21.0,48.0,34.0,40.0,67.0
swc5_gcn5,192.0,165.0,322.0,299.0,350.0,138.0,2109.0,794.0,1624.0,1198.0,1767.0,145.0
dpd4_hst2,192.0,191.0,361.0,207.0,213.0,59.0,284.0,253.0,436.0,205.0,224.0,72.0
snf11_ada2,191.0,167.0,161.0,101.0,105.0,98.0,1831.0,1214.0,983.0,521.0,611.0,147.0
nhp10_ies5,190.0,150.0,412.0,241.0,378.0,64.0,137.0,189.0,619.0,593.0,919.0,101.0
med4_spp1,190.0,256.0,365.0,439.0,397.0,215.0,250.0,127.0,188.0,279.0,192.0,137.0
ada2_bre2,189.0,188.0,273.0,157.0,136.0,80.0,391.0,422.0,620.0,420.0,409.0,121.0
btt1_ldb7,188.0,218.0,346.0,239.0,784.0,1394.0,185.0,207.0,301.0,488.0,848.0,4141.0
med7_pyk2,188.0,342.0,394.0,331.0,487.0,126.0,465.0,346.0,526.0,452.0,521.0,3534.0
nhp6a_snf11,188.0,174.0,211.0,185.0,206.0,169.0,251.0,257.0,328.0,287.0,227.0,234.0
swd3_med4,186.0,239.0,244.0,172.0,240.0,65.0,130.0,128.0,182.0,133.0,212.0,1202.0
ada2_pyk1,186.0,371.0,366.0,155.0,175.0,264.0,137.0,155.0,194.0,156.0,120.0,60.0
arp9_med7,185.0,158.0,296.0,134.0,176.0,34.0,21.0,18.0,29.0,18.0,22.0,33.0
hmt2_DAM,185.0,112.0,222.0,190.0,238.0,313.0,83.0,183.0,273.0,186.0,244.0,46.0
tdh3_vps71,184.0,222.0,335.0,334.0,152.0,50.0,44.0,42.0,61.0,48.0,63.0,63.0
eaf3_lge1,183.0,114.0,190.0,84.0,86.0,21.0,331.0,264.0,224.0,207.0,222.0,59.0
hmt2_cdc36,182.0,155.0,192.0,135.0,148.0,162.0,199.0,137.0,174.0,197.0,172.0,298.0
vp16_ldb7,182.0,150.0,230.0,159.0,310.0,450.0,132.0,120.0,180.0,253.0,503.0,749.0
nhp6a_ada2,182.0,94.0,109.0,100.0,97.0,41.0,77.0,64.0,61.0,82.0,81.0,71.0
sfh1_ies5,182.0,74.0,145.0,104.0,52.0,52.0,421.0,264.0,511.0,563.0,450.0,63.0
ies5_med4,182.0,311.0,332.0,507.0,608.0,111.0,228.0,263.0,572.0,368.0,890.0,220.0
nhp10_hos2,181.0,203.0,438.0,464.0,662.0,73.0,275.0,129.0,439.0,877.0,878.0,89.0
ies5_cdc36,181.0,159.0,452.0,450.0,502.0,39.0,54.0,31.0,48.0,46.0,53.0,70.0
nhp6a_hhf2,180.0,60.0,72.0,48.0,65.0,55.0,423.0,80.0,99.0,54.0,59.0,42.0
srb7_esa1,179.0,299.0,317.0,396.0,213.0,69.0,274.0,259.0,306.0,373.0,491.0,139.0
hst2_med7,178.0,175.0,83.0,71.0,75.0,49.0,826.0,244.0,274.0,195.0,235.0,96.0
sir2_arp6,178.0,131.0,166.0,134.0,89.0,22.0,28.0,30.0,39.0,30.0,35.0,40.0
gapdh_DAM,178.0,320.0,324.0,415.0,423.0,38.0,44.0,49.0,60.0,38.0,98.0,56.0
empty_bre2,177.0,325.0,385.0,239.0,243.0,48.0,55.0,50.0,115.0,119.0,255.0,2135.0
btt1_cac2,177.0,191.0,284.0,229.0,176.0,96.0,724.0,664.0,927.0,833.0,1122.0,154.0
hmt2_ies5,177.0,190.0,95.0,123.0,88.0,90.0,832.0,561.0,864.0,462.0,268.0,134.0
btt1_sir2,176.0,299.0,335.0,311.0,226.0,67.0,1000.0,575.0,768.0,526.0,700.0,97.0
swd3_vp16,176.0,197.0,326.0,171.0,133.0,222.0,472.0,96.0,186.0,161.0,198.0,75.0
eaf5_med7,176.0,551.0,373.0,234.0,288.0,59.0,235.0,213.0,337.0,238.0,256.0,81.0
nhp10_arp9,175.0,149.0,201.0,340.0,517.0,37.0,30.0,57.0,64.0,115.0,110.0,47.0
vps71_lge1,174.0,301.0,438.0,278.0,233.0,34.0,31.0,37.0,47.0,49.0,42.0,57.0
nut2_btt1,172.0,170.0,334.0,118.0,238.0,59.0,298.0,133.0,215.0,252.0,191.0,63.0
hst2_srb7,172.0,185.0,141.0,151.0,126.0,45.0,533.0,259.0,189.0,158.0,145.0,65.0
hos1_gapdh,172.0,129.0,272.0,158.0,120.0,50.0,89.0,119.0,129.0,194.0,418.0,85.0
bre2_med7,171.0,289.0,465.0,254.0,417.0,129.0,480.0,316.0,582.0,405.0,833.0,177.0
cac2_swc5,170.0,319.0,499.0,329.0,369.0,116.0,207.0,464.0,515.0,435.0,515.0,116.0
empty_pyk2,170.0,221.0,492.0,305.0,344.0,293.0,537.0,287.0,391.0,386.0,480.0,134.0
snf11_hos2,170.0,345.0,364.0,196.0,136.0,77.0,533.0,445.0,689.0,374.0,381.0,141.0
swd3_sir2,168.0,347.0,375.0,229.0,226.0,439.0,37.0,27.0,34.0,21.0,29.0,50.0
swd3_dpd4,168.0,338.0,488.0,277.0,187.0,76.0,347.0,320.0,322.0,268.0,370.0,130.0
gapdh_hat2,168.0,137.0,179.0,152.0,135.0,143.0,1854.0,1229.0,2663.0,1742.0,1555.0,256.0
hhf2_pyk2,167.0,149.0,136.0,163.0,195.0,23.0,153.0,100.0,96.0,58.0,103.0,24.0
pyk1_sus1,167.0,134.0,192.0,129.0,150.0,154.0,287.0,334.0,501.0,491.0,377.0,235.0
sfh1_pyk2,167.0,400.0,316.0,196.0,160.0,24.0,69.0,61.0,221.0,147.0,284.0,41.0
nhp10_sus1,167.0,159.0,346.0,310.0,640.0,183.0,256.0,182.0,802.0,854.0,805.0,459.0
med7_tdh3,167.0,249.0,400.0,275.0,268.0,38.0,120.0,245.0,182.0,223.0,187.0,65.0
ies5_hat2,167.0,165.0,269.0,218.0,272.0,33.0,41.0,39.0,56.0,68.0,95.0,242.0
esa1_pyk1,167.0,179.0,214.0,170.0,204.0,27.0,86.0,57.0,261.0,89.0,70.0,38.0
med7_htl1,167.0,288.0,330.0,282.0,309.0,65.0,99.0,76.0,110.0,198.0,317.0,93.0
hda1_eaf3,166.0,64.0,169.0,119.0,106.0,257.0,325.0,274.0,421.0,355.0,630.0,44.0
ada2_gcn5,166.0,210.0,209.0,77.0,112.0,50.0,103.0,145.0,211.0,213.0,364.0,68.0
med7_gcn5,166.0,287.0,436.0,286.0,268.0,79.0,190.0,213.0,413.0,358.0,413.0,120.0
swd3_ies5,166.0,263.0,335.0,189.0,160.0,50.0,287.0,284.0,415.0,187.0,199.0,84.0
ies5_nut2,166.0,115.0,204.0,234.0,216.0,65.0,86.0,99.0,86.0,221.0,209.0,129.0
srb7_hos1,165.0,229.0,245.0,166.0,225.0,107.0,599.0,757.0,810.0,565.0,728.0,129.0
rpd3_snf11,165.0,222.0,291.0,166.0,101.0,46.0,126.0,91.0,160.0,124.0,167.0,124.0
pyk2_snf11,164.0,286.0,428.0,286.0,203.0,172.0,217.0,295.0,380.0,321.0,481.0,737.0
pyk1_ldb7,164.0,295.0,349.0,323.0,543.0,259.0,250.0,286.0,900.0,791.0,1157.0,1486.0
nhp10_btt1,163.0,208.0,310.0,513.0,725.0,58.0,86.0,230.0,584.0,875.0,624.0,138.0
eaf5_rtt102,163.0,166.0,297.0,131.0,93.0,16.0,34.0,16.0,29.0,15.0,17.0,36.0
nut2_esa1,163.0,242.0,335.0,226.0,273.0,43.0,40.0,39.0,96.0,75.0,103.0,46.0
eaf5_nut2,162.0,378.0,345.0,168.0,220.0,55.0,117.0,90.0,196.0,126.0,151.0,111.0
esa1_bre2,161.0,268.0,331.0,192.0,136.0,36.0,71.0,136.0,84.0,107.0,144.0,43.0
btt1_hst2,161.0,168.0,216.0,160.0,170.0,19.0,30.0,23.0,30.0,23.0,27.0,37.0
mig1_hmt2,160.0,156.0,341.0,253.0,194.0,145.0,34.0,28.0,50.0,40.0,37.0,35.0
nhp6a_lge1,160.0,118.0,114.0,109.0,120.0,75.0,448.0,298.0,345.0,217.0,226.0,110.0
swd3_arp9,160.0,243.0,277.0,125.0,192.0,17.0,88.0,112.0,89.0,63.0,45.0,24.0
med4_esa1,160.0,135.0,209.0,140.0,110.0,20.0,52.0,18.0,41.0,43.0,37.0,24.0
cac2_hat2,159.0,305.0,365.0,296.0,176.0,61.0,96.0,94.0,119.0,145.0,168.0,99.0
esa1_sfh1,158.0,229.0,300.0,269.0,284.0,905.0,284.0,328.0,557.0,567.0,975.0,4016.0
mig1_vp16,157.0,204.0,306.0,242.0,341.0,166.0,197.0,205.0,370.0,332.0,485.0,403.0
arp9_med4,157.0,213.0,390.0,247.0,200.0,60.0,382.0,240.0,355.0,346.0,409.0,76.0
nhp10_ada2,156.0,107.0,275.0,228.0,297.0,45.0,196.0,360.0,532.0,451.0,420.0,74.0
nhp10_nut2,156.0,153.0,182.0,397.0,527.0,96.0,707.0,327.0,1425.0,1905.0,1604.0,152.0
gapdh_pyk2,156.0,268.0,272.0,192.0,226.0,127.0,363.0,130.0,474.0,249.0,358.0,201.0
hos2_med7,156.0,193.0,225.0,184.0,298.0,112.0,164.0,252.0,431.0,331.0,262.0,5533.0
nhp6a_swc5,155.0,93.0,85.0,82.0,72.0,59.0,161.0,191.0,131.0,129.0,65.0,55.0
hos2_rpd3,155.0,241.0,252.0,223.0,240.0,66.0,245.0,279.0,251.0,335.0,325.0,110.0
eaf3_dpd4,154.0,97.0,106.0,69.0,82.0,25.0,895.0,338.0,474.0,263.0,268.0,53.0
spp1_sus1,154.0,316.0,300.0,156.0,153.0,33.0,35.0,22.0,32.0,49.0,34.0,60.0
hos2_hat2,154.0,144.0,239.0,224.0,357.0,70.0,496.0,446.0,634.0,599.0,608.0,220.0
swc5_spp1,153.0,223.0,298.0,219.0,187.0,122.0,12.0,14.0,24.0,26.0,28.0,36.0
sus1_rpd3,153.0,173.0,321.0,157.0,181.0,64.0,222.0,131.0,168.0,168.0,146.0,81.0
empty_rtt102,153.0,117.0,341.0,173.0,227.0,56.0,119.0,66.0,127.0,114.0,126.0,84.0
pyk2_hat1,152.0,127.0,268.0,135.0,159.0,68.0,243.0,237.0,400.0,407.0,465.0,125.0
lge1_cdc36,152.0,149.0,211.0,162.0,173.0,31.0,224.0,89.0,258.0,167.0,238.0,52.0
vps71_vp16,151.0,149.0,255.0,236.0,453.0,291.0,713.0,264.0,504.0,477.0,524.0,153.0
hst2_gapdh,151.0,212.0,219.0,98.0,113.0,46.0,128.0,150.0,131.0,76.0,82.0,70.0
vps71_empty,150.0,388.0,434.0,301.0,366.0,81.0,95.0,147.0,105.0,201.0,125.0,734.0
hos2_cdc36,150.0,159.0,320.0,179.0,253.0,136.0,159.0,165.0,306.0,212.0,374.0,217.0
srb7_vps71,150.0,213.0,159.0,256.0,128.0,33.0,139.0,81.0,144.0,111.0,144.0,67.0
btt1_esa1,148.0,194.0,377.0,247.0,411.0,74.0,335.0,221.0,429.0,313.0,429.0,112.0
mig1_snf11,147.0,226.0,375.0,275.0,223.0,197.0,186.0,146.0,282.0,243.0,300.0,239.0
swc5_ies5,147.0,149.0,145.0,112.0,148.0,98.0,6022.0,1276.0,1201.0,1165.0,639.0,149.0
hat1_dpd4,146.0,177.0,285.0,263.0,209.0,89.0,759.0,301.0,525.0,431.0,602.0,394.0
arp9_dpd4,146.0,253.0,359.0,203.0,324.0,22.0,13.0,11.0,25.0,15.0,19.0,29.0
cac2_arp6,146.0,103.0,186.0,86.0,110.0,13.0,20.0,26.0,41.0,70.0,51.0,35.0
hhf2_med4,145.0,274.0,307.0,275.0,240.0,280.0,431.0,294.0,630.0,291.0,510.0,138.0
eaf5_swc5,145.0,277.0,264.0,149.0,197.0,72.0,209.0,585.0,345.0,368.0,570.0,270.0
rpd3_dpd4,145.0,241.0,395.0,152.0,210.0,64.0,1723.0,587.0,649.0,438.0,485.0,102.0
htl1_sus1,145.0,301.0,275.0,236.0,343.0,98.0,922.0,613.0,566.0,568.0,854.0,186.0
ada2_hos2,145.0,173.0,264.0,149.0,90.0,52.0,395.0,446.0,342.0,306.0,384.0,76.0
bre2_tdh3,145.0,340.0,608.0,284.0,364.0,82.0,328.0,132.0,203.0,239.0,312.0,89.0
lge1_med4,144.0,174.0,257.0,195.0,233.0,36.0,185.0,104.0,112.0,119.0,87.0,51.0
spp1_sfh1,144.0,334.0,495.0,488.0,368.0,128.0,949.0,313.0,702.0,575.0,907.0,111.0
vps71_gapdh,143.0,226.0,438.0,223.0,200.0,92.0,537.0,232.0,347.0,349.0,367.0,146.0
cac2_gcn5,143.0,168.0,317.0,226.0,163.0,54.0,331.0,791.0,412.0,396.0,493.0,83.0
lge1_srb7,143.0,152.0,232.0,122.0,176.0,123.0,195.0,302.0,267.0,380.0,608.0,253.0
hos1_rpd3,142.0,134.0,176.0,105.0,231.0,32.0,30.0,226.0,208.0,318.0,140.0,38.0
swd3_eaf3,142.0,189.0,292.0,130.0,217.0,54.0,353.0,370.0,465.0,455.0,369.0,109.0
ada2_vps71,142.0,104.0,245.0,79.0,51.0,11.0,9.0,32.0,28.0,70.0,62.0,16.0
pyk1_srb7,139.0,95.0,121.0,105.0,115.0,92.0,831.0,734.0,1770.0,1181.0,959.0,157.0
ies5_snf11,139.0,258.0,517.0,339.0,444.0,127.0,530.0,729.0,1348.0,864.0,694.0,206.0
nhp6a_hat2,137.0,95.0,83.0,58.0,92.0,46.0,261.0,297.0,291.0,151.0,197.0,89.0
nhp6a_sus1,137.0,107.0,90.0,90.0,96.0,49.0,312.0,164.0,193.0,109.0,136.0,98.0
mig1_sfh1,137.0,145.0,227.0,208.0,340.0,132.0,204.0,162.0,297.0,356.0,794.0,309.0
nhp6a_hmt2,137.0,75.0,96.0,63.0,56.0,37.0,324.0,191.0,215.0,134.0,178.0,79.0
nhp10_spp1,137.0,79.0,185.0,299.0,472.0,273.0,58.0,114.0,335.0,455.0,1032.0,68.0
lge1_snf11,136.0,180.0,236.0,156.0,161.0,88.0,182.0,213.0,186.0,184.0,255.0,117.0
esa1_nut2,135.0,298.0,263.0,141.0,185.0,65.0,462.0,279.0,388.0,500.0,708.0,98.0
cac2_bre2,135.0,240.0,366.0,179.0,154.0,50.0,238.0,211.0,270.0,277.0,332.0,72.0
snf11_rtt102,135.0,208.0,119.0,138.0,115.0,84.0,1076.0,799.0,573.0,414.0,363.0,125.0
arp6_vp16,135.0,140.0,160.0,127.0,121.0,148.0,167.0,120.0,163.0,144.0,197.0,265.0
ldb7_cdc36,134.0,108.0,149.0,135.0,119.0,123.0,174.0,129.0,177.0,152.0,176.0,232.0
cac2_ldb7,133.0,78.0,162.0,108.0,230.0,401.0,76.0,56.0,83.0,111.0,311.0,1147.0
hat1_empty,132.0,63.0,166.0,38.0,92.0,28.0,33.0,56.0,78.0,98.0,147.0,48.0
esa1_ada2,131.0,60.0,82.0,56.0,40.0,19.0,113.0,143.0,104.0,60.0,63.0,39.0
gapdh_rpd3,131.0,122.0,163.0,111.0,111.0,118.0,892.0,887.0,1049.0,946.0,766.0,177.0
ldb7_ldb7,131.0,237.0,396.0,604.0,705.0,416.0,78.0,99.0,194.0,175.0,357.0,83.0
hmt2_btt1,131.0,230.0,143.0,153.0,121.0,42.0,32.0,27.0,29.0,30.0,35.0,39.0
hat2_srb7,130.0,103.0,186.0,147.0,185.0,36.0,178.0,271.0,342.0,192.0,347.0,51.0
med7_btt1,130.0,109.0,189.0,153.0,234.0,55.0,70.0,54.0,141.0,123.0,293.0,88.0
vp16_eaf5,130.0,217.0,218.0,127.0,152.0,50.0,370.0,209.0,162.0,196.0,197.0,2217.0
cac2_sfh1,128.0,223.0,453.0,311.0,354.0,94.0,311.0,263.0,499.0,491.0,812.0,3402.0
gapdh_mig1,128.0,216.0,342.0,210.0,199.0,112.0,1637.0,1388.0,2650.0,1694.0,1542.0,163.0
nhp6a_cac2,128.0,80.0,61.0,71.0,61.0,31.0,223.0,134.0,146.0,91.0,69.0,50.0
hst2_med4,128.0,148.0,242.0,101.0,102.0,61.0,394.0,415.0,440.0,263.0,182.0,101.0
sus1_ada2,127.0,157.0,256.0,66.0,71.0,12.0,21.0,21.0,13.0,16.0,13.0,22.0
cac2_mig1,127.0,176.0,169.0,156.0,150.0,117.0,296.0,356.0,501.0,408.0,687.0,2595.0
ldb7_hat1,126.0,120.0,117.0,100.0,95.0,104.0,312.0,535.0,1163.0,1581.0,2719.0,166.0
esa1_rtt102,125.0,77.0,95.0,77.0,98.0,46.0,32.0,43.0,32.0,57.0,36.0,35.0
esa1_esa1,125.0,170.0,156.0,100.0,143.0,37.0,369.0,203.0,203.0,279.0,331.0,50.0
hat2_med7,125.0,216.0,206.0,67.0,103.0,16.0,12.0,12.0,14.0,22.0,19.0,27.0
med7_ldb7,125.0,73.0,125.0,139.0,151.0,540.0,112.0,133.0,128.0,343.0,357.0,104.0
cac2_btt1,125.0,184.0,186.0,149.0,170.0,70.0,257.0,185.0,188.0,241.0,255.0,71.0
mig1_srb7,125.0,122.0,265.0,231.0,373.0,137.0,218.0,103.0,317.0,343.0,621.0,255.0
hos2_DAM,124.0,173.0,205.0,122.0,160.0,108.0,430.0,269.0,414.0,390.0,462.0,115.0
empty_btt1,124.0,113.0,144.0,102.0,89.0,36.0,157.0,83.0,118.0,132.0,97.0,52.0
eaf5_cdc36,124.0,92.0,126.0,101.0,113.0,110.0,143.0,140.0,220.0,173.0,195.0,178.0
empty_spp1,124.0,117.0,241.0,92.0,164.0,257.0,363.0,145.0,223.0,201.0,217.0,53.0
sus1_nhp6a,123.0,273.0,241.0,129.0,111.0,27.0,257.0,196.0,278.0,268.0,318.0,52.0
bre2_bre2,123.0,179.0,221.0,131.0,353.0,96.0,120.0,82.0,120.0,107.0,186.0,74.0
eaf3_vp16,123.0,191.0,192.0,134.0,161.0,98.0,1062.0,595.0,487.0,373.0,429.0,91.0
ada2_hhf2,123.0,145.0,129.0,90.0,101.0,52.0,117.0,311.0,627.0,288.0,294.0,76.0
nhp6a_eaf3,123.0,89.0,82.0,53.0,73.0,20.0,186.0,102.0,173.0,88.0,86.0,52.0
swc5_med7,122.0,180.0,189.0,169.0,151.0,101.0,381.0,469.0,538.0,679.0,664.0,181.0
cac2_pyk1,122.0,245.0,358.0,221.0,195.0,32.0,116.0,94.0,85.0,176.0,159.0,45.0
hhf2_lge1,122.0,111.0,73.0,92.0,106.0,59.0,495.0,200.0,509.0,190.0,306.0,94.0
