,bin1_rep1,bin2_rep1,bin3_rep1,bin4_rep1,bin5_rep1,bin6_rep1,bin1_rep2,bin2_rep2,bin3_rep2,bin4_rep2,bin5_rep2,bin6_rep2
hst2_DAM,114.0,295.0,255.0,449.0,516.0,243.0,347.0,237.0,232.0,191.0,454.0,68.0
sus1_ada2,113.0,161.0,100.0,135.0,117.0,19.0,22.0,28.0,42.0,52.0,45.0,21.0
swd3_eaf3,113.0,279.0,301.0,245.0,207.0,48.0,611.0,751.0,687.0,562.0,658.0,688.0
hat2_snf11,112.0,91.0,124.0,105.0,150.0,44.0,58.0,60.0,74.0,53.0,66.0,65.0
gapdh_hos2,112.0,351.0,257.0,211.0,220.0,75.0,78.0,81.0,85.0,93.0,103.0,93.0
gapdh_swc5,112.0,145.0,293.0,157.0,178.0,102.0,414.0,318.0,235.0,211.0,448.0,100.0
hat1_hat2,112.0,90.0,155.0,71.0,94.0,16.0,37.0,84.0,86.0,104.0,114.0,23.0
pyk1_srb7,112.0,141.0,132.0,76.0,134.0,100.0,230.0,264.0,460.0,466.0,736.0,149.0
hos1_swc5,112.0,319.0,206.0,321.0,384.0,40.0,765.0,367.0,475.0,349.0,610.0,52.0
nut2_rtt102,111.0,179.0,208.0,203.0,333.0,183.0,919.0,548.0,749.0,654.0,717.0,788.0
vp16_eaf5,110.0,187.0,314.0,247.0,336.0,82.0,367.0,404.0,454.0,426.0,374.0,339.0
hos2_hat2,109.0,183.0,306.0,335.0,498.0,173.0,1173.0,806.0,893.0,1253.0,1042.0,407.0
nhp10_ada2,109.0,198.0,332.0,169.0,208.0,99.0,583.0,345.0,716.0,609.0,503.0,61.0
btt1_sir2,109.0,293.0,243.0,209.0,250.0,302.0,1003.0,778.0,1516.0,1076.0,1042.0,402.0
bre2_ies5,108.0,205.0,241.0,217.0,278.0,351.0,261.0,269.0,349.0,228.0,242.0,90.0
swd3_gapdh,108.0,243.0,163.0,125.0,165.0,28.0,408.0,246.0,200.0,153.0,265.0,107.0
vp16_nhp10,108.0,309.0,400.0,280.0,305.0,95.0,1905.0,1140.0,1722.0,887.0,871.0,133.0
empty_htl1,108.0,1989.0,1166.0,293.0,959.0,58.0,126.0,210.0,211.0,269.0,272.0,230.0
gapdh_esa1,108.0,153.0,191.0,143.0,254.0,55.0,63.0,79.0,89.0,99.0,91.0,73.0
spp1_eaf3,107.0,164.0,191.0,230.0,588.0,158.0,1611.0,1596.0,1908.0,1463.0,1530.0,119.0
nhp10_hos2,107.0,191.0,489.0,304.0,303.0,58.0,394.0,569.0,607.0,652.0,478.0,74.0
ldb7_med7,107.0,133.0,166.0,93.0,136.0,84.0,128.0,108.0,148.0,109.0,207.0,156.0
nhp6a_hmt2,106.0,244.0,348.0,325.0,349.0,38.0,423.0,272.0,747.0,443.0,529.0,67.0
nut2_hhf2,106.0,149.0,233.0,327.0,237.0,151.0,60.0,130.0,224.0,314.0,111.0,30.0
swd3_med4,106.0,156.0,319.0,244.0,326.0,75.0,94.0,149.0,219.0,226.0,305.0,101.0
med7_pyk1,106.0,126.0,185.0,187.0,246.0,67.0,450.0,593.0,620.0,590.0,1022.0,86.0
med7_btt1,105.0,157.0,169.0,155.0,237.0,41.0,185.0,136.0,251.0,222.0,323.0,67.0
cac2_cdc36,105.0,122.0,133.0,77.0,139.0,72.0,378.0,434.0,578.0,448.0,868.0,98.0
med7_hos2,105.0,200.0,157.0,110.0,162.0,57.0,1011.0,417.0,250.0,358.0,424.0,1177.0
ies5_nhp6a,102.0,406.0,282.0,265.0,299.0,53.0,756.0,489.0,623.0,391.0,610.0,52.0
gcn5_med7,102.0,105.0,80.0,143.0,176.0,21.0,29.0,27.0,36.0,32.0,35.0,30.0
pyk2_htl1,102.0,136.0,132.0,105.0,108.0,96.0,116.0,90.0,146.0,127.0,141.0,109.0
nhp10_arp9,102.0,360.0,404.0,223.0,263.0,57.0,49.0,76.0,67.0,103.0,76.0,33.0
swd3_ies5,102.0,394.0,365.0,135.0,263.0,47.0,450.0,177.0,396.0,293.0,345.0,50.0
eaf5_nut2,101.0,229.0,228.0,195.0,277.0,87.0,321.0,222.0,224.0,171.0,161.0,745.0
swc5_spp1,101.0,150.0,383.0,243.0,254.0,25.0,33.0,19.0,25.0,38.0,33.0,25.0
med4_esa1,101.0,56.0,163.0,121.0,108.0,43.0,18.0,163.0,62.0,100.0,67.0,25.0
pyk1_htl1,100.0,83.0,111.0,62.0,122.0,84.0,97.0,126.0,287.0,130.0,159.0,101.0
eaf5_rtt102,100.0,172.0,223.0,147.0,181.0,16.0,19.0,28.0,26.0,28.0,31.0,28.0
vp16_vps71,99.0,235.0,130.0,70.0,193.0,67.0,559.0,1540.0,1175.0,985.0,1173.0,1162.0
eaf3_hat1,99.0,94.0,246.0,146.0,198.0,46.0,315.0,685.0,764.0,631.0,521.0,62.0
htl1_arp9,99.0,179.0,333.0,195.0,266.0,46.0,296.0,323.0,382.0,430.0,409.0,61.0
hos1_srb7,99.0,188.0,368.0,161.0,286.0,67.0,147.0,251.0,233.0,135.0,242.0,86.0
nut2_nhp6a,98.0,92.0,104.0,78.0,87.0,34.0,531.0,804.0,222.0,184.0,264.0,49.0
mig1_empty,98.0,198.0,309.0,335.0,459.0,87.0,392.0,549.0,415.0,340.0,552.0,64.0
nhp6a_hhf2,97.0,200.0,512.0,186.0,258.0,34.0,221.0,303.0,588.0,268.0,442.0,43.0
hmt2_ies5,96.0,137.0,156.0,103.0,138.0,89.0,300.0,353.0,371.0,326.0,292.0,111.0
hmt2_empty,95.0,178.0,240.0,216.0,359.0,111.0,214.0,275.0,448.0,460.0,524.0,122.0
tdh3_arp6,95.0,102.0,104.0,68.0,109.0,81.0,158.0,164.0,313.0,283.0,245.0,98.0
arp6_mig1,95.0,223.0,154.0,193.0,80.0,23.0,15.0,22.0,31.0,18.0,24.0,24.0
esa1_esa1,95.0,169.0,142.0,164.0,196.0,91.0,720.0,547.0,550.0,607.0,466.0,62.0
hhf2_sfh1,95.0,151.0,218.0,146.0,293.0,90.0,259.0,136.0,400.0,288.0,360.0,1393.0
spp1_sus1,94.0,239.0,253.0,182.0,316.0,58.0,40.0,40.0,50.0,49.0,46.0,47.0
empty_pyk2,94.0,315.0,598.0,387.0,714.0,215.0,803.0,730.0,546.0,769.0,642.0,225.0
hhf2_lge1,94.0,67.0,105.0,80.0,121.0,60.0,549.0,376.0,408.0,310.0,310.0,63.0
sir2_hmt2,94.0,73.0,86.0,77.0,97.0,76.0,568.0,510.0,982.0,534.0,826.0,93.0
nut2_hos2,93.0,569.0,432.0,337.0,397.0,53.0,354.0,443.0,485.0,416.0,624.0,69.0
nhp10_nhp6a,93.0,897.0,1284.0,925.0,1742.0,1915.0,154.0,259.0,365.0,374.0,285.0,142.0
arp9_gapdh,93.0,115.0,173.0,118.0,194.0,25.0,16.0,20.0,29.0,30.0,34.0,23.0
hhf2_mig1,93.0,179.0,419.0,820.0,445.0,34.0,34.0,41.0,60.0,30.0,48.0,43.0
pyk1_rtt102,93.0,247.0,156.0,161.0,180.0,55.0,62.0,65.0,62.0,66.0,73.0,59.0
dpd4_vps71,93.0,96.0,138.0,136.0,110.0,49.0,218.0,576.0,410.0,1347.0,403.0,74.0
snf11_rtt102,92.0,338.0,162.0,170.0,151.0,86.0,1306.0,695.0,1063.0,1045.0,1257.0,112.0
dpd4_tdh3,92.0,109.0,91.0,72.0,104.0,73.0,1135.0,585.0,756.0,1067.0,851.0,91.0
gapdh_btt1,92.0,116.0,152.0,111.0,131.0,88.0,89.0,160.0,238.0,308.0,191.0,82.0
hos2_swc5,91.0,175.0,205.0,164.0,150.0,222.0,219.0,264.0,366.0,274.0,368.0,41.0
lge1_arp9,90.0,200.0,119.0,112.0,227.0,51.0,990.0,727.0,961.0,981.0,913.0,60.0
esa1_pyk1,90.0,176.0,189.0,116.0,184.0,34.0,175.0,175.0,162.0,103.0,219.0,40.0
pyk1_cdc36,90.0,104.0,84.0,56.0,124.0,76.0,131.0,275.0,336.0,203.0,567.0,92.0
hda1_vp16,89.0,114.0,98.0,72.0,110.0,34.0,41.0,170.0,122.0,144.0,219.0,49.0
rtt102_eaf5,89.0,138.0,158.0,129.0,144.0,62.0,204.0,243.0,311.0,199.0,260.0,97.0
ies5_lge1,89.0,175.0,645.0,245.0,299.0,73.0,232.0,438.0,1193.0,631.0,623.0,69.0
hst2_hat2,88.0,252.0,135.0,163.0,144.0,21.0,191.0,153.0,245.0,223.0,299.0,34.0
empty_vps71,87.0,69.0,88.0,120.0,118.0,16.0,69.0,49.0,96.0,179.0,53.0,37.0
hat2_srb7,87.0,190.0,154.0,200.0,228.0,140.0,276.0,641.0,538.0,320.0,359.0,52.0
ies5_tdh3,87.0,145.0,138.0,110.0,169.0,61.0,842.0,805.0,1575.0,970.0,832.0,61.0
nhp6a_med7,87.0,268.0,318.0,190.0,267.0,47.0,415.0,341.0,422.0,274.0,439.0,71.0
hos1_gapdh,87.0,432.0,202.0,271.0,259.0,59.0,195.0,289.0,225.0,627.0,404.0,57.0
pyk2_hat1,87.0,252.0,202.0,104.0,198.0,77.0,620.0,550.0,698.0,914.0,590.0,330.0
hat2_gapdh,86.0,188.0,177.0,205.0,234.0,47.0,195.0,41.0,93.0,83.0,77.0,43.0
htl1_hos1,86.0,123.0,176.0,137.0,126.0,111.0,275.0,264.0,317.0,444.0,699.0,125.0
ies5_cac2,86.0,410.0,484.0,268.0,403.0,196.0,642.0,399.0,934.0,685.0,1250.0,75.0
nhp6a_rtt102,85.0,1773.0,271.0,209.0,163.0,34.0,253.0,241.0,436.0,345.0,1017.0,45.0
cac2_DAM,85.0,247.0,173.0,150.0,267.0,23.0,157.0,169.0,216.0,225.0,317.0,557.0
hst2_hmt2,85.0,100.0,159.0,98.0,276.0,42.0,18.0,72.0,103.0,53.0,45.0,25.0
eaf5_sus1,85.0,81.0,122.0,116.0,148.0,65.0,190.0,109.0,139.0,226.0,134.0,71.0
hos1_htl1,85.0,84.0,99.0,99.0,137.0,47.0,254.0,469.0,460.0,740.0,771.0,4527.0
eaf5_sfh1,85.0,176.0,154.0,133.0,241.0,64.0,339.0,235.0,322.0,240.0,364.0,72.0
srb7_arp6,85.0,151.0,155.0,102.0,268.0,59.0,126.0,68.0,224.0,169.0,174.0,91.0
ada2_hhf2,85.0,146.0,173.0,115.0,168.0,44.0,631.0,180.0,434.0,181.0,270.0,57.0
esa1_bre2,85.0,184.0,208.0,220.0,155.0,36.0,245.0,171.0,179.0,111.0,299.0,40.0
empty_mig1,84.0,126.0,130.0,135.0,128.0,98.0,424.0,191.0,436.0,292.0,481.0,1171.0
htl1_gcn5,84.0,117.0,192.0,127.0,166.0,53.0,290.0,241.0,293.0,500.0,333.0,65.0
eaf5_rpd3,84.0,108.0,119.0,71.0,101.0,45.0,414.0,155.0,134.0,180.0,154.0,56.0
arp6_med4,84.0,106.0,91.0,55.0,88.0,88.0,144.0,203.0,204.0,166.0,206.0,102.0
cac2_pyk1,84.0,335.0,306.0,270.0,323.0,29.0,378.0,201.0,188.0,163.0,256.0,44.0
ldb7_DAM,84.0,291.0,195.0,141.0,332.0,615.0,164.0,553.0,1082.0,666.0,1079.0,2964.0
esa1_htl1,83.0,156.0,190.0,160.0,242.0,14.0,153.0,144.0,68.0,130.0,150.0,276.0
htl1_spp1,83.0,139.0,160.0,160.0,115.0,61.0,326.0,618.0,782.0,518.0,821.0,93.0
hos2_ldb7,83.0,113.0,162.0,161.0,302.0,146.0,205.0,252.0,435.0,545.0,613.0,32.0
htl1_rtt102,82.0,265.0,501.0,318.0,426.0,58.0,248.0,236.0,257.0,477.0,382.0,66.0
hat1_pyk2,82.0,91.0,640.0,341.0,1170.0,884.0,46.0,33.0,39.0,44.0,64.0,46.0
nhp6a_htl1,82.0,108.0,141.0,127.0,224.0,31.0,27.0,25.0,50.0,70.0,58.0,25.0
srb7_hst2,82.0,113.0,341.0,150.0,248.0,84.0,34.0,29.0,39.0,31.0,38.0,39.0
pyk1_spp1,82.0,208.0,142.0,128.0,175.0,58.0,59.0,38.0,59.0,60.0,56.0,67.0
pyk2_ldb7,81.0,127.0,123.0,86.0,201.0,122.0,448.0,315.0,262.0,286.0,431.0,488.0
hst2_empty,81.0,127.0,160.0,142.0,200.0,64.0,704.0,345.0,489.0,490.0,427.0,64.0
eaf5_hat1,81.0,188.0,247.0,179.0,314.0,144.0,562.0,234.0,398.0,321.0,274.0,79.0
nhp10_gcn5,81.0,112.0,218.0,101.0,170.0,68.0,554.0,529.0,670.0,964.0,685.0,355.0
hat2_lge1,81.0,88.0,108.0,89.0,91.0,30.0,483.0,612.0,608.0,537.0,956.0,38.0
rtt102_esa1,80.0,120.0,128.0,81.0,147.0,69.0,626.0,511.0,578.0,334.0,568.0,773.0
nhp6a_mig1,80.0,382.0,401.0,145.0,551.0,43.0,65.0,37.0,148.0,206.0,128.0,50.0
ada2_tdh3,80.0,60.0,124.0,112.0,82.0,45.0,380.0,471.0,233.0,340.0,301.0,55.0
arp9_med7,80.0,178.0,179.0,192.0,193.0,18.0,24.0,16.0,28.0,17.0,20.0,20.0
hda1_eaf3,80.0,134.0,193.0,128.0,177.0,35.0,683.0,275.0,427.0,481.0,385.0,35.0
hos2_eaf3,80.0,97.0,109.0,113.0,139.0,31.0,68.0,170.0,258.0,136.0,288.0,46.0
pyk1_sir2,80.0,103.0,85.0,56.0,93.0,67.0,1079.0,906.0,802.0,687.0,747.0,111.0
sir2_btt1,79.0,95.0,97.0,51.0,102.0,62.0,741.0,444.0,912.0,832.0,521.0,145.0
hos1_rpd3,79.0,206.0,248.0,183.0,236.0,30.0,397.0,300.0,241.0,312.0,368.0,27.0
eaf3_srb7,79.0,144.0,141.0,117.0,141.0,60.0,657.0,1084.0,679.0,411.0,571.0,44.0
nut2_spp1,79.0,233.0,344.0,298.0,247.0,42.0,415.0,339.0,429.0,647.0,510.0,74.0
hmt2_htl1,78.0,150.0,165.0,101.0,171.0,27.0,46.0,46.0,92.0,81.0,115.0,51.0
tdh3_sir2,78.0,164.0,178.0,104.0,308.0,62.0,315.0,258.0,321.0,267.0,331.0,104.0
vps71_sus1,78.0,44.0,150.0,65.0,113.0,39.0,27.0,40.0,47.0,81.0,46.0,37.0
spp1_ldb7,78.0,91.0,137.0,98.0,235.0,26.0,188.0,153.0,380.0,379.0,432.0,40.0
mig1_rpd3,78.0,87.0,149.0,114.0,172.0,32.0,471.0,171.0,357.0,459.0,485.0,61.0
sus1_pyk2,77.0,304.0,351.0,295.0,439.0,59.0,519.0,310.0,638.0,421.0,448.0,635.0
nhp10_arp6,77.0,66.0,135.0,105.0,133.0,36.0,53.0,39.0,62.0,43.0,48.0,47.0
ada2_hos2,77.0,180.0,185.0,162.0,213.0,58.0,446.0,210.0,595.0,624.0,659.0,76.0
gapdh_arp9,77.0,169.0,169.0,151.0,146.0,117.0,161.0,236.0,150.0,220.0,176.0,80.0
sus1_nhp6a,77.0,281.0,164.0,172.0,147.0,34.0,235.0,453.0,425.0,393.0,452.0,38.0
swd3_srb7,76.0,231.0,214.0,183.0,191.0,35.0,33.0,28.0,43.0,37.0,31.0,35.0
srb7_nhp10,76.0,269.0,348.0,209.0,244.0,73.0,125.0,532.0,512.0,319.0,403.0,72.0
hst2_sus1,76.0,154.0,158.0,191.0,353.0,72.0,288.0,72.0,177.0,106.0,169.0,31.0
mig1_eaf3,76.0,249.0,257.0,230.0,411.0,62.0,225.0,227.0,608.0,365.0,399.0,48.0
lge1_empty,76.0,65.0,168.0,66.0,141.0,18.0,20.0,135.0,78.0,52.0,85.0,10.0
htl1_esa1,76.0,45.0,28.0,47.0,36.0,7.0,136.0,160.0,444.0,141.0,177.0,18.0
nhp10_hst2,76.0,158.0,149.0,166.0,449.0,83.0,19.0,40.0,44.0,77.0,98.0,23.0
swc5_htl1,76.0,248.0,157.0,111.0,160.0,29.0,66.0,128.0,81.0,152.0,144.0,31.0
lge1_cdc36,75.0,282.0,327.0,256.0,345.0,37.0,560.0,448.0,295.0,499.0,875.0,34.0
nhp10_DAM,75.0,425.0,176.0,146.0,331.0,46.0,43.0,27.0,73.0,61.0,59.0,26.0
spp1_cdc36,75.0,77.0,214.0,109.0,195.0,33.0,261.0,168.0,289.0,193.0,565.0,62.0
empty_arp6,75.0,98.0,123.0,105.0,124.0,56.0,1975.0,1153.0,1580.0,1213.0,1179.0,507.0
arp9_snf11,75.0,210.0,111.0,108.0,108.0,68.0,59.0,85.0,133.0,103.0,151.0,77.0
pyk2_hmt2,75.0,66.0,88.0,59.0,76.0,47.0,465.0,272.0,444.0,406.0,462.0,77.0
med4_hos1,75.0,184.0,178.0,134.0,118.0,35.0,207.0,187.0,140.0,115.0,64.0,50.0
nhp6a_pyk2,74.0,239.0,198.0,237.0,393.0,27.0,41.0,38.0,137.0,72.0,92.0,38.0
vp16_arp6,74.0,90.0,134.0,109.0,144.0,44.0,417.0,202.0,238.0,308.0,327.0,41.0
hat2_hat1,74.0,108.0,101.0,39.0,71.0,18.0,190.0,259.0,355.0,473.0,452.0,41.0
nut2_sir2,74.0,83.0,109.0,42.0,93.0,69.0,333.0,692.0,803.0,752.0,1012.0,83.0
spp1_nhp6a,74.0,95.0,131.0,68.0,86.0,74.0,893.0,572.0,493.0,729.0,623.0,83.0
hda1_pyk2,74.0,128.0,135.0,95.0,91.0,26.0,32.0,18.0,21.0,29.0,21.0,28.0
hst2_mig1,74.0,78.0,84.0,85.0,129.0,24.0,151.0,240.0,168.0,349.0,525.0,21.0
empty_nhp6a,73.0,221.0,331.0,156.0,244.0,64.0,438.0,380.0,587.0,248.0,398.0,56.0
esa1_nhp6a,72.0,88.0,127.0,63.0,92.0,157.0,595.0,221.0,257.0,227.0,297.0,49.0
hat1_srb7,72.0,242.0,467.0,230.0,242.0,51.0,349.0,415.0,432.0,302.0,441.0,57.0
arp6_hmt2,71.0,335.0,155.0,143.0,208.0,49.0,34.0,94.0,61.0,115.0,159.0,33.0
esa1_mig1,71.0,105.0,263.0,275.0,248.0,40.0,61.0,117.0,363.0,124.0,288.0,43.0
eaf5_pyk2,71.0,136.0,138.0,118.0,196.0,49.0,464.0,354.0,603.0,578.0,662.0,112.0
med7_hst2,71.0,130.0,104.0,151.0,103.0,269.0,190.0,146.0,236.0,302.0,257.0,170.0
pyk2_lge1,71.0,102.0,152.0,53.0,155.0,22.0,123.0,42.0,128.0,156.0,108.0,30.0
cac2_cac2,71.0,176.0,107.0,75.0,115.0,15.0,22.0,47.0,24.0,23.0,23.0,14.0
gapdh_pyk1,71.0,132.0,110.0,74.0,125.0,79.0,67.0,117.0,121.0,189.0,138.0,65.0
gapdh_hos1,71.0,58.0,86.0,86.0,65.0,53.0,72.0,63.0,140.0,138.0,113.0,62.0
ldb7_arp9,70.0,78.0,89.0,140.0,182.0,30.0,31.0,28.0,36.0,34.0,43.0,34.0
sfh1_DAM,70.0,145.0,115.0,131.0,183.0,130.0,155.0,116.0,157.0,135.0,225.0,98.0
vps71_btt1,70.0,64.0,97.0,58.0,88.0,66.0,81.0,63.0,82.0,80.0,89.0,74.0
hhf2_swc5,70.0,151.0,180.0,68.0,129.0,29.0,23.0,17.0,26.0,22.0,34.0,27.0
hst2_hat1,70.0,334.0,392.0,388.0,395.0,33.0,330.0,178.0,253.0,251.0,245.0,834.0
hat2_empty,69.0,142.0,137.0,129.0,136.0,61.0,30.0,21.0,26.0,23.0,34.0,20.0
sir2_cdc36,69.0,59.0,58.0,41.0,59.0,41.0,413.0,798.0,526.0,624.0,821.0,1559.0
hat2_med7,69.0,92.0,96.0,104.0,171.0,14.0,20.0,35.0,28.0,18.0,28.0,18.0
pyk1_ldb7,69.0,134.0,170.0,163.0,214.0,71.0,147.0,313.0,247.0,412.0,648.0,399.0
bre2_hos2,68.0,72.0,147.0,134.0,155.0,134.0,345.0,622.0,846.0,456.0,740.0,40.0
hda1_snf11,68.0,77.0,71.0,55.0,61.0,27.0,112.0,87.0,123.0,123.0,84.0,38.0
vps71_ies5,68.0,160.0,212.0,68.0,130.0,40.0,53.0,37.0,45.0,57.0,55.0,43.0
med7_hhf2,68.0,84.0,71.0,69.0,79.0,32.0,302.0,163.0,210.0,116.0,430.0,226.0
eaf3_dpd4,68.0,89.0,158.0,72.0,90.0,43.0,282.0,275.0,507.0,349.0,632.0,109.0
htl1_tdh3,68.0,81.0,110.0,66.0,87.0,68.0,627.0,766.0,631.0,299.0,962.0,107.0
arp6_ldb7,68.0,56.0,100.0,77.0,105.0,18.0,302.0,192.0,263.0,289.0,375.0,27.0
med4_pyk1,67.0,95.0,200.0,154.0,314.0,123.0,188.0,205.0,207.0,231.0,276.0,81.0
ada2_htl1,67.0,271.0,406.0,289.0,425.0,363.0,144.0,335.0,277.0,330.0,552.0,49.0
nhp10_cdc36,67.0,190.0,88.0,105.0,181.0,46.0,70.0,66.0,89.0,84.0,120.0,92.0
pyk2_med7,67.0,73.0,118.0,66.0,105.0,37.0,502.0,504.0,248.0,333.0,383.0,64.0
sir2_ies5,67.0,99.0,92.0,61.0,91.0,84.0,78.0,79.0,81.0,106.0,91.0,88.0
htl1_DAM,67.0,161.0,361.0,439.0,619.0,390.0,505.0,529.0,388.0,365.0,475.0,528.0
arp6_sfh1,67.0,259.0,325.0,208.0,267.0,410.0,44.0,41.0,47.0,27.0,47.0,35.0
vps71_bre2,66.0,163.0,180.0,189.0,307.0,108.0,781.0,426.0,693.0,530.0,788.0,66.0
pyk1_eaf3,66.0,72.0,74.0,51.0,53.0,47.0,157.0,100.0,171.0,111.0,149.0,63.0
tdh3_vps71,66.0,80.0,102.0,78.0,84.0,46.0,57.0,61.0,61.0,58.0,63.0,66.0
rpd3_eaf3,66.0,77.0,68.0,55.0,77.0,80.0,822.0,577.0,635.0,680.0,674.0,1243.0
bre2_ada2,66.0,69.0,114.0,89.0,146.0,26.0,527.0,200.0,536.0,405.0,393.0,51.0
sus1_vps71,66.0,252.0,190.0,204.0,265.0,36.0,29.0,29.0,38.0,35.0,49.0,31.0
eaf3_rpd3,65.0,50.0,46.0,44.0,39.0,21.0,247.0,170.0,139.0,915.0,211.0,26.0
mig1_pyk2,65.0,218.0,370.0,128.0,135.0,68.0,88.0,31.0,60.0,66.0,79.0,20.0
hat2_swc5,65.0,65.0,93.0,46.0,51.0,22.0,1396.0,270.0,460.0,311.0,458.0,306.0
swd3_lge1,65.0,191.0,325.0,268.0,297.0,65.0,630.0,827.0,895.0,621.0,1075.0,76.0
esa1_hhf2,65.0,154.0,65.0,90.0,125.0,12.0,21.0,20.0,28.0,18.0,21.0,19.0
mig1_swc5,65.0,52.0,94.0,55.0,74.0,87.0,485.0,453.0,890.0,444.0,688.0,41.0
rpd3_nut2,64.0,81.0,81.0,70.0,83.0,52.0,550.0,999.0,1194.0,1311.0,1122.0,73.0
pyk2_empty,64.0,30.0,51.0,74.0,88.0,24.0,237.0,112.0,321.0,250.0,264.0,33.0
hat2_vp16,64.0,96.0,105.0,67.0,69.0,50.0,70.0,100.0,74.0,104.0,116.0,182.0
eaf5_hmt2,63.0,42.0,97.0,60.0,74.0,37.0,228.0,327.0,284.0,194.0,299.0,30.0
hat1_empty,63.0,88.0,115.0,138.0,161.0,322.0,49.0,118.0,58.0,85.0,104.0,26.0
pyk2_cdc36,63.0,89.0,90.0,40.0,80.0,62.0,84.0,79.0,98.0,75.0,99.0,95.0
arp6_hat1,63.0,144.0,167.0,243.0,317.0,20.0,57.0,35.0,70.0,58.0,44.0,32.0
mig1_nut2,63.0,152.0,80.0,77.0,142.0,38.0,963.0,308.0,396.0,404.0,723.0,63.0
hos2_arp9,63.0,243.0,1050.0,664.0,354.0,82.0,229.0,246.0,293.0,203.0,381.0,73.0
nhp6a_swc5,63.0,363.0,263.0,222.0,321.0,38.0,254.0,580.0,204.0,246.0,250.0,38.0
eaf3_pyk2,62.0,78.0,64.0,48.0,51.0,27.0,619.0,428.0,488.0,564.0,653.0,161.0
sfh1_pyk2,62.0,136.0,242.0,290.0,398.0,82.0,140.0,63.0,200.0,183.0,207.0,40.0
empty_btt1,62.0,105.0,173.0,130.0,207.0,34.0,122.0,155.0,237.0,131.0,230.0,42.0
med4_htl1,62.0,164.0,172.0,180.0,215.0,45.0,123.0,172.0,205.0,219.0,327.0,45.0
bre2_ldb7,61.0,156.0,250.0,255.0,587.0,118.0,348.0,279.0,559.0,486.0,955.0,338.0
hat1_vp16,61.0,110.0,139.0,189.0,207.0,37.0,106.0,64.0,171.0,115.0,225.0,51.0
hat1_med4,61.0,89.0,124.0,145.0,181.0,48.0,221.0,52.0,132.0,102.0,191.0,56.0
hmt2_DAM,61.0,125.0,188.0,220.0,420.0,72.0,72.0,276.0,152.0,201.0,243.0,38.0
hhf2_hat2,60.0,95.0,98.0,64.0,78.0,65.0,795.0,577.0,660.0,502.0,504.0,73.0
nhp6a_sfh1,60.0,138.0,143.0,230.0,283.0,33.0,35.0,67.0,144.0,249.0,306.0,40.0
ies5_btt1,60.0,510.0,416.0,491.0,328.0,33.0,95.0,81.0,358.0,270.0,269.0,246.0
gapdh_tdh3,60.0,123.0,109.0,107.0,151.0,66.0,74.0,112.0,136.0,126.0,199.0,64.0
esa1_arp9,59.0,145.0,100.0,79.0,101.0,32.0,28.0,23.0,167.0,47.0,21.0,28.0
sus1_pyk1,59.0,109.0,111.0,86.0,123.0,86.0,495.0,872.0,1240.0,947.0,807.0,343.0
mig1_rtt102,59.0,68.0,55.0,91.0,160.0,14.0,112.0,91.0,124.0,90.0,207.0,273.0
spp1_arp9,59.0,95.0,214.0,186.0,343.0,43.0,337.0,506.0,685.0,510.0,492.0,51.0
swc5_DAM,59.0,108.0,172.0,185.0,294.0,144.0,442.0,359.0,469.0,398.0,748.0,170.0
sir2_hst2,58.0,107.0,160.0,151.0,197.0,40.0,662.0,271.0,452.0,735.0,706.0,1402.0
esa1_hos2,58.0,65.0,79.0,66.0,84.0,55.0,669.0,510.0,592.0,713.0,760.0,57.0
nhp6a_swd3,58.0,59.0,104.0,64.0,114.0,8.0,312.0,12.0,110.0,53.0,262.0,20.0
hat2_sfh1,58.0,59.0,67.0,47.0,54.0,51.0,335.0,185.0,299.0,260.0,306.0,51.0
esa1_ada2,58.0,98.0,68.0,97.0,71.0,28.0,120.0,208.0,327.0,154.0,101.0,36.0
arp9_med4,57.0,165.0,231.0,214.0,304.0,51.0,528.0,626.0,402.0,644.0,493.0,57.0
cac2_htl1,57.0,54.0,151.0,72.0,97.0,23.0,284.0,176.0,340.0,219.0,264.0,34.0
empty_cac2,57.0,83.0,79.0,79.0,88.0,52.0,1199.0,743.0,1123.0,1100.0,897.0,85.0
mig1_cac2,57.0,90.0,121.0,105.0,102.0,103.0,260.0,322.0,359.0,532.0,343.0,615.0
spp1_pyk1,57.0,109.0,155.0,75.0,114.0,56.0,198.0,113.0,153.0,242.0,202.0,63.0
mig1_ies5,56.0,220.0,254.0,203.0,245.0,35.0,285.0,197.0,626.0,263.0,311.0,31.0
sus1_mig1,56.0,77.0,144.0,160.0,195.0,33.0,44.0,85.0,177.0,111.0,61.0,66.0
htl1_ada2,56.0,109.0,82.0,60.0,113.0,53.0,284.0,317.0,291.0,311.0,387.0,118.0
nhp10_bre2,56.0,87.0,239.0,165.0,175.0,38.0,50.0,19.0,64.0,155.0,82.0,42.0
gcn5_snf11,56.0,73.0,154.0,86.0,246.0,45.0,54.0,43.0,63.0,60.0,71.0,55.0
spp1_bre2,56.0,114.0,131.0,101.0,104.0,30.0,30.0,73.0,38.0,54.0,76.0,183.0
hos2_sus1,56.0,62.0,59.0,49.0,48.0,24.0,143.0,69.0,101.0,41.0,97.0,24.0
gcn5_swc5,56.0,53.0,122.0,49.0,75.0,18.0,24.0,123.0,90.0,63.0,196.0,228.0
